,Unnamed: 0,CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change,No_of_Reassignments_sum,Handle_Time_hrs_sum
40526,11106,WBA000058,application,Web Based Application,WBS000073,IM0011281,Closed,4,4,4.0,0.597010893,incident,KM0002043,closed,0.0,6/11/2023 11:28,,6/11/2023 12:13,6/11/2023 12:13,"0,756388889",Software,1.0,SD0031540,,1.0,C00003013,0,756388889
40531,11430,WBA000058,application,Web Based Application,WBS000073,IM0011610,Closed,4,4,4.0,0.628334944,incident,KM0002043,closed,0.0,6/11/2023 16:02,,6/11/2023 16:29,6/11/2023 16:29,"0,451111111",Software,1.0,SD0032284,,1.0,C00003013,0,451111111
40549,18144,WBA000058,application,Web Based Application,WBS000073,IM0018368,Closed,4,4,4.0,0.904300523,incident,KM0001685,closed,0.0,2/12/2023 14:07,,,3/12/2023 9:55,"6,3",Software,1.0,SD0053181,,1.0,C00007098,0,9
40594,10604,WBA000058,application,Web Based Application,WBS000073,IM0010774,Closed,4,4,4.0,0.648811652,incident,KM0002043,closed,0.0,5/11/2023 9:45,,5/11/2023 15:39,5/11/2023 15:39,"5,895",Software,1.0,SD0029919,,1.0,C00003013,0,900
40618,10587,WBA000058,application,Web Based Application,WBS000073,IM0010757,Closed,4,4,4.0,0.540975446,incident,KM0002043,closed,0.0,5/11/2023 8:53,,5/11/2023 15:50,5/11/2023 15:51,"6,95,16,66,667",Software,1.0,SD0029885,,1.0,C00003013,0,850
40712,699,WBA000097,application,Web Based Application,WBS000132,IM0000794,Closed,5,5,5.0,0.574456705,request for information,KM0000449,closed,0.0,25-09-2023 11:36,,22-10-2023 08:56,22-10-2023 08:56,"1,44,97,22,222",Other,1.0,SD0001028,,2.0,#MULTIVALUE,0,386
40725,951,WBA000097,application,Web Based Application,WBS000132,IM0001048,Closed,5,5,5.0,0.338825292,request for information,KM0000449,closed,0.0,30-09-2023 08:20,,1/10/2023 13:09,1/10/2023 13:09,"0,521944444",Other,1.0,SD0001307,,1.0,C00001728,0,521944444
40726,18396,WBA000097,application,Web Based Application,WBS000132,IM0018620,Closed,5,5,5.0,0.374842788,request for information,KM0000449,closed,0.0,3/12/2023 13:44,,9/12/2023 18:02,9/12/2023 18:02,"4,12,97,22,222",Questions,1.0,SD0054255,,1.0,C00008638,0,357
40759,1479,WBA000097,application,Web Based Application,WBS000132,IM0001582,Closed,5,5,5.0,0.005729112,request for information,KM0000449,closed,0.0,1/10/2023 14:44,,2/10/2023 11:18,2/10/2023 11:18,"3,11,63,88,889",Other,1.0,SD0002540,,1.0,C00001953,0,1054
41420,7079,WBA000128,application,Web Based Application,WBS000063,IM0007236,Closed,NS,3,,0.722427146,incident,KM0000687,closed,0.0,22-10-2023 09:38,,22-10-2023 11:19,22-10-2023 11:20,"1,69,97,22,222",Other,1.0,SD0018671,,1.0,C00002337,0,411
41670,13024,WBA000082,application,Web Based Application,WBS000055,IM0013214,Closed,3,3,3.0,0.641079353,incident,KM0000401,closed,3.0,13-11-2023 13:28,,15-01-2024 15:15,15-01-2024 15:17,"3,29,91,22,222",Software,1.0,SD0037667,,1.0,C00011501,0,367
41671,266,WBA000082,application,Web Based Application,WBS000055,IM0000331,Closed,4,4,4.0,0.474400833,incident,KM0000401,closed,7.0,26-08-2023 15:38,,31-12-2023 13:48,31-12-2023 13:48,"9,32,66,22,222",Other,1.0,SD0000508,2.0,1.0,C00004614,0,351
41721,188,WBA000082,application,Web Based Application,WBS000055,IM0000242,Closed,4,4,4.0,0.977614303,incident,KM0000401,closed,9.0,29-07-2023 09:58,,31-12-2023 13:06,31-12-2023 13:06,"1,04,17,29,167",Unknown,1.0,SD0000291,1.0,1.0,C00004614,0,218
41725,4893,WBA000082,application,Web Based Application,WBS000055,IM0005023,Closed,4,4,4.0,0.033740907,incident,KM0000401,closed,6.0,14-10-2023 10:07,,4/11/2023 15:57,4/11/2023 15:57,"1,63,34,58,333",Software,1.0,SD0012127,1.0,1.0,C00004614,0,489
41729,39630,WBA000082,application,Web Based Application,WBS000055,IM0039963,Closed,NS,3,,0.044834449,incident,KM0000402,closed,2.0,26-02-2024 15:53,,6/3/2024 17:00,6/3/2024 17:00,"6,41,225",Other,1.0,SD0121812,,1.0,C00015758,0,272
41731,19050,WBA000082,application,Web Based Application,WBS000055,IM0019275,Closed,2,2,2.0,0.854622802,incident,KM0000401,closed,0.0,5/12/2023 9:20,,9/12/2023 16:24,9/12/2023 16:24,"4,65,58,33,333",Software,1.0,SD0056064,,1.0,C00007983,0,493
41740,11211,WBA000082,application,Web Based Application,WBS000055,IM0011387,Closed,4,4,4.0,0.583178773,incident,KM0000401,closed,2.0,6/11/2023 13:12,,18-11-2023 11:42,18-11-2023 11:43,"8,25,09,44,444",Other,1.0,SD0031813,,1.0,C00006422,0,530
41823,133,WBA000082,application,Web Based Application,WBS000055,IM0000183,Closed,5,5,5.0,0.636269154,incident,KM0000401,closed,7.0,4/7/2023 15:27,,1/10/2023 16:28,1/10/2023 16:28,"6,36,18,80,556",Other,1.0,SD0000213,,1.0,C00000778,0,696
41865,22822,WBA000124,application,Web Based Application,WBS000088,IM0023064,Closed,4,4,4.0,0.80312083,incident,KM0001463,closed,1.0,19-12-2023 15:32,,6/1/2024 10:19,6/1/2024 10:19,"8,92,80,55,556",Other,1.0,SD0068723,,1.0,C00009821,0,791
41896,24519,WBA000124,application,Web Based Application,WBS000088,IM0024777,Closed,4,4,4.0,0.074934984,incident,KM0001463,closed,1.0,31-12-2023 11:52,,3/2/2024 9:31,3/2/2024 9:31,"2,39,14,30,556",Software,1.0,SD0073943,,1.0,C00010182,0,641
41901,19663,WBA000124,application,Web Based Application,WBS000088,IM0019891,Closed,3,3,3.0,0.515404554,incident,KM0002180,closed,1.0,8/12/2023 11:41,,18-12-2023 08:40,18-12-2023 08:41,"3,49,40,55,556",Operator error,1.0,SD0058160,,2.0,#MULTIVALUE,0,703
41909,19684,WBA000124,application,Web Based Application,WBS000088,IM0019912,Closed,2,2,2.0,0.628803082,incident,KM0000611,closed,4.0,9/12/2023 9:49,,10/12/2023 11:08,10/12/2023 11:08,"2,53,12,22,222",Software,1.0,SD0058318,,1.0,C00008726,0,311
41917,10,WBA000124,application,Web Based Application,WBS000088,IM0000019,Closed,4,4,4.0,0.439908807,incident,KM0000611,closed,6.0,21-09-2022 12:56,,8/11/2023 14:23,8/11/2023 14:23,"3,06,74,49,167",Software,1.0,SD0000040,,1.0,C00000056,0,299
41943,22827,WBA000124,application,Web Based Application,WBS000088,IM0023069,Closed,4,4,4.0,0.727892985,incident,KM0001463,closed,8.0,19-12-2023 15:46,,3/2/2024 12:20,3/2/2024 12:20,"2,97,72,44,444",Other,1.0,SD0068728,,1.0,C00010379,0,659
41989,172,WBA000124,application,Web Based Application,WBS000088,IM0000225,Closed,4,4,4.0,0.798548567,incident,KM0000611,closed,4.0,17-07-2023 14:02,,5/3/2024 12:03,5/3/2024 12:03,"1,40,56,89,444",Software,1.0,SD0000260,1.0,1.0,C00001219,0,630
42043,22818,WBA000124,application,Web Based Application,WBS000088,IM0023060,Closed,4,4,4.0,0.944394051,incident,KM0001463,closed,1.0,19-12-2023 15:12,,6/1/2024 10:18,6/1/2024 10:18,"8,96,00,55,556",Other,4.0,#MULTIVALUE,,1.0,C00009821,0,715
42068,20009,WBA000124,application,Web Based Application,WBS000088,IM0020238,Closed,2,2,2.0,0.105676203,incident,KM0000611,closed,3.0,9/12/2023 14:25,,10/12/2023 11:02,10/12/2023 11:02,"2,06,23,88,889",Software,1.0,SD0059008,,1.0,C00008726,0,1008
42485,12754,WBA000079,application,Web Based Application,WBS000273,IM0012941,Closed,3,3,3.0,0.701615674,incident,KM0001529,closed,0.0,12/11/2023 14:31,,15-11-2023 08:52,15-11-2023 08:52,"0,14",Data,1.0,SD0036274,,1.0,C00006302,0,14
42671,10101,WBA000133,application,Web Based Application,WBS000073,IM0010270,Closed,4,5,4.0,0.944242967,incident,KM0000711,closed,1.0,4/11/2023 11:03,,5/11/2023 15:16,5/11/2023 15:16,"14,715",Software,28.0,#MULTIVALUE,1.0,1.0,C00003013,0,729
42909,31205,WBA000018,application,Web Based Application,WBS000073,IM0031492,Closed,4,4,4.0,0.6449559,incident,KM0000718,closed,0.0,27-01-2024 14:28,,29-01-2024 11:29,29-01-2024 11:30,"1,80,31,38,889",Software,40.0,#MULTIVALUE,1.0,2.0,#MULTIVALUE,0,1039
43754,32837,WBA000049,application,Web Based Application,WBS000158,IM0033133,Closed,2,2,2.0,0.905483071,incident,KM0000322,closed,1.0,3/2/2024 6:08,,4/2/2024 9:14,4/2/2024 9:15,"1,20,35,27,778",Software,2.0,#MULTIVALUE,2.0,1.0,C00004044,0,861
43767,19880,WBA000023,application,Web Based Application,WBS000060,IM0020108,Closed,5,5,5.0,0.052172314,incident,KM0001055,closed,1.0,9/12/2023 13:13,,12/12/2023 17:42,12/12/2023 17:42,"3,03,36,11,111",Software,1.0,SD0059024,,1.0,C00009069,0,164
43785,27382,WBA000049,application,Web Based Application,WBS000158,IM0027654,Closed,4,3,3.0,0.546823189,incident,KM0000322,closed,1.0,13-01-2024 12:26,17-02-2024 10:20,12/3/2024 9:02,12/3/2024 9:02,"207,23",Software,2.0,#MULTIVALUE,,1.0,C00015140,0,230
43787,36279,WBA000049,application,Web Based Application,WBS000158,IM0036589,Closed,3,3,3.0,0.742809017,incident,KM0000321,closed,0.0,13-02-2024 10:46,,13-02-2024 12:59,13-02-2024 12:59,"1,28,66,66,667",User error,1.0,SD0111245,4.0,1.0,C00014475,0,828
43805,35188,WBA000049,application,Web Based Application,WBS000158,IM0035494,Closed,3,3,3.0,0.708428569,incident,KM0000322,closed,0.0,10/2/2024 12:03,,14-02-2024 12:13,14-02-2024 12:13,"3,24,65,83,333",Software,1.0,SD0107671,,1.0,C00014624,0,508
43840,8331,WBA000011,application,Web Based Application,WBS000152,IM0008493,Closed,2,2,2.0,0.815055221,incident,KM0001178,closed,0.0,28-10-2023 08:07,,28-10-2023 10:49,28-10-2023 10:50,"2,70,66,66,667",Software,12.0,#MULTIVALUE,,1.0,C00001807,0,871
43905,8405,WBA000011,application,Web Based Application,WBS000152,IM0008567,Closed,5,5,5.0,0.317706777,incident,KM0001178,closed,0.0,28-10-2023 08:41,,28-10-2023 10:52,28-10-2023 10:52,"2,19,16,66,667",Software,1.0,SD0022819,,1.0,C00001807,0,770
44120,44724,WBA000011,application,Web Based Application,WBS000152,IM0045133,Closed,5,5,5.0,0.255614028,incident,KM0000075,closed,0.0,21-03-2024 08:21,,21-03-2024 09:23,21-03-2024 09:24,"1,04,08,33,333",Software,1.0,SD0139609,,1.0,C00017302,0,379
44167,44727,WBA000011,application,Web Based Application,WBS000152,IM0045136,Closed,5,5,5.0,0.666582347,incident,KM0000075,closed,0.0,21-03-2024 08:31,,21-03-2024 09:30,21-03-2024 09:30,"0,971111111",Software,1.0,SD0139618,1.0,1.0,C00017302,0,971111111
44171,44728,WBA000011,application,Web Based Application,WBS000152,IM0045137,Closed,5,5,5.0,0.551871152,incident,KM0000075,closed,0.0,21-03-2024 08:32,,21-03-2024 09:30,21-03-2024 09:30,"0,981111111",Software,1.0,SD0139619,1.0,1.0,C00017302,0,981111111
44349,9040,WBA000011,application,Web Based Application,WBS000152,IM0009205,Closed,5,5,5.0,0.417161584,incident,KM0001724,closed,1.0,29-10-2023 21:24,30-10-2023 16:00,31-10-2023 11:28,31-10-2023 11:28,"1,37,17,22,222",Software,2.0,#MULTIVALUE,,1.0,C00004493,0,299
44414,29872,WBA000022,application,Web Based Application,WBS000025,IM0030155,Closed,4,4,4.0,0.557173629,request for information,KM0000148,closed,1.0,22-01-2024 10:54,,24-01-2024 18:23,24-01-2024 18:27,"3,88,36,11,111",Questions,1.0,SD0091429,,1.0,C00012194,0,249
44428,8269,WBA000017,application,Web Based Application,WBS000138,IM0008431,Closed,5,5,5.0,0.799990511,incident,KM0000127,closed,0.0,25-10-2023 17:42,,1/11/2023 10:08,1/11/2023 10:09,"0,081111111",Software,1.0,SD0022504,,1.0,C00004950,0,81111111
45063,10772,WBA000058,application,Web Based Application,WBS000073,IM0010942,Closed,4,4,4.0,0.130235693,incident,KM0002043,closed,0.0,5/11/2023 14:03,,5/11/2023 16:21,5/11/2023 16:22,"2,30,72,22,222",Software,1.0,SD0030789,,1.0,C00003013,0,348
45097,10406,WBA000060,application,Web Based Application,WBS000073,IM0010576,Closed,4,4,4.0,0.606100906,incident,KM0000825,closed,0.0,4/11/2023 13:26,,5/11/2023 15:48,5/11/2023 15:48,"1,28,61,94,444",Software,1.0,SD0029352,,1.0,C00003013,0,628
45135,10382,WBA000060,application,Web Based Application,WBS000073,IM0010552,Closed,4,4,4.0,0.630900964,incident,KM0000825,closed,0.0,4/11/2023 14:21,,5/11/2023 15:46,5/11/2023 15:46,"1,19,14,16,667",Software,1.0,SD0029442,,1.0,C00003013,0,717
45153,10766,WBA000058,application,Web Based Application,WBS000073,IM0010936,Closed,4,4,4.0,0.14977017,incident,KM0002043,closed,0.0,5/11/2023 13:32,,5/11/2023 15:46,5/11/2023 15:46,"2,22,11,11,111",Software,1.0,SD0030529,,1.0,C00003013,0,157
45181,10865,WBA000058,application,Web Based Application,WBS000073,IM0011036,Closed,4,4,4.0,0.585109282,incident,KM0002043,closed,0.0,5/11/2023 15:32,,5/11/2023 15:39,5/11/2023 15:39,"0,114166667",Software,1.0,SD0031017,,1.0,C00003013,0,114166667
45191,10714,WBA000058,application,Web Based Application,WBS000073,IM0010884,Closed,4,4,4.0,0.828997061,incident,KM0002043,closed,0.0,5/11/2023 11:35,,5/11/2023 15:48,5/11/2023 15:48,"4,21,77,77,778",Software,1.0,SD0030410,,1.0,C00003013,0,957
45225,10835,WBA000058,application,Web Based Application,WBS000073,IM0011006,Closed,4,4,4.0,0.312140989,incident,KM0002043,closed,0.0,5/11/2023 14:13,,5/11/2023 15:26,5/11/2023 15:26,"1,21,55,55,556",Software,1.0,SD0030675,,1.0,C00003013,0,688
45227,10836,WBA000058,application,Web Based Application,WBS000073,IM0011007,Closed,4,4,4.0,0.841319093,incident,KM0002043,closed,0.0,5/11/2023 14:17,,5/11/2023 15:22,5/11/2023 15:22,"1,08,55,55,556",Software,1.0,SD0030676,,1.0,C00003013,0,675
45242,10838,WBA000058,application,Web Based Application,WBS000073,IM0011009,Closed,4,4,4.0,0.580623148,incident,KM0002043,closed,0.0,5/11/2023 14:20,,5/11/2023 15:16,5/11/2023 15:16,"0,945",Software,1.0,SD0030680,,1.0,C00003013,0,945
45245,10811,WBA000058,application,Web Based Application,WBS000073,IM0010982,Closed,4,4,4.0,0.015136677,incident,KM0002043,closed,0.0,5/11/2023 13:51,,5/11/2023 15:28,5/11/2023 15:28,"1,60,72,22,222",Software,1.0,SD0030611,,1.0,C00003013,0,377
45261,10770,WBA000058,application,Web Based Application,WBS000073,IM0010940,Closed,4,4,4.0,0.168097194,incident,KM0001241,closed,2.0,5/11/2023 13:53,,5/11/2023 16:30,5/11/2023 16:30,"2,61,55,55,556",Software,1.0,SD0030783,,1.0,C00003013,0,729
45267,2731,WBA000058,application,Web Based Application,WBS000073,IM0002847,Closed,4,4,4.0,0.330490259,incident,KM0000819,closed,2.0,4/10/2023 14:07,,7/10/2023 15:43,7/10/2023 15:43,"1,20,94,16,667",Software,1.0,SD0005869,,1.0,C00001730,0,798
45336,10409,WBA000060,application,Web Based Application,WBS000073,IM0010579,Closed,4,4,4.0,0.16007494,incident,KM0000825,closed,0.0,4/11/2023 13:38,,5/11/2023 15:50,5/11/2023 15:50,"1,26,96,11,111",Software,1.0,SD0029363,,1.0,C00003013,0,245
45437,10314,WBA000060,application,Web Based Application,WBS000073,IM0010484,Closed,4,4,4.0,0.787127952,incident,KM0000828,closed,2.0,4/11/2023 13:51,,5/11/2023 15:31,5/11/2023 15:31,"1,21,76,11,111",Software,1.0,SD0029243,,1.0,C00003013,0,220
45512,40011,WBA000058,application,Web Based Application,WBS000073,IM0040346,Closed,4,4,4.0,0.516303793,incident,KM0001241,closed,5.0,27-02-2024 15:53,,4/3/2024 10:39,4/3/2024 10:39,"1,72,38,61,111",Software,1.0,SD0123125,1.0,1.0,C00016192,0,283
45979,42332,WBA000144,application,Web Based Application,WBS000318,IM0042696,Closed,4,4,4.0,0.640293322,incident,KM0000836,closed,1.0,11/3/2024 10:31,,11/3/2024 15:09,11/3/2024 15:09,"4,63,36,11,111",Software,1.0,SD0130830,1.0,1.0,C00016571,0,225
46320,28235,WSR000834,computer,Windows Server,WBS000102,IM0028510,Closed,3,3,3.0,0.013527504,incident,KM0000973,closed,0.0,16-01-2024 08:06,,16-01-2024 12:27,16-01-2024 12:27,"1,74,88,88,889",Software,1.0,SD0085976,,1.0,C00011591,0,1140
46352,14295,WSR000371,computer,Windows Server,WBS000102,IM0014496,Closed,5,5,5.0,0.712468178,incident,KM0000036,closed,0.0,18-11-2023 14:49,18-11-2023 15:14,18-11-2023 15:14,18-11-2023 15:14,"0,315",Operator error,2.0,#MULTIVALUE,,1.0,C00006599,0,315
46390,6627,WSR000712,computer,Windows Server,WBS000102,IM0006778,Closed,3,3,3.0,0.131189178,incident,KM0000895,closed,4.0,21-10-2023 06:38,,,21-10-2023 08:46,"1,27,44,44,444",Software,1.0,SD0017388,,1.0,C00003547,0,560
46398,849,WSR000008,computer,Windows Server,WBS000102,IM0000944,Closed,2,2,2.0,0.79844416,incident,KM0000972,closed,5.0,27-09-2023 08:52,,1/10/2023 18:20,1/10/2023 18:23,"2,43,70,27,778",User error,1.0,SD0001198,,1.0,C00000517,0,920
46429,18989,WSR000952,computer,Windows Server,WBS000102,IM0019214,Closed,3,3,3.0,0.032983906,incident,KM0000970,closed,0.0,4/12/2023 14:16,,5/12/2023 16:39,5/12/2023 16:39,"1,73,13,88,889",Software,1.0,SD0055759,,1.0,C00008356,0,1064
46440,43067,WSR001224,computer,Windows Server,WBS000102,IM0043440,Closed,3,3,3.0,0.082059426,incident,KM0000973,closed,0.0,13-03-2024 15:06,,13-03-2024 15:52,13-03-2024 15:52,"0,76",Software,1.0,SD0133793,,1.0,C00017136,0,76
